year month day nasdaq oil
2.016000000000000000e+03 9.000000000000000000e+00 2.200000000000000000e+01 5.339520019999999931e+03 4.610000000000000142e+01
2.016000000000000000e+03 9.000000000000000000e+00 2.300000000000000000e+01 5.305750000000000000e+03 4.435999999999999943e+01
2.016000000000000000e+03 9.000000000000000000e+00 2.600000000000000000e+01 5.257490234000000783e+03 4.560000000000000142e+01
2.016000000000000000e+03 9.000000000000000000e+00 2.700000000000000000e+01 5.305709960999999566e+03 4.464999999999999858e+01
2.016000000000000000e+03 9.000000000000000000e+00 2.800000000000000000e+01 5.318549804999999651e+03 4.707000000000000028e+01
2.016000000000000000e+03 9.000000000000000000e+00 2.900000000000000000e+01 5.269149902000000111e+03 4.771999999999999886e+01
2.016000000000000000e+03 9.000000000000000000e+00 3.000000000000000000e+01 5.312000000000000000e+03 4.771999999999999886e+01
2.016000000000000000e+03 1.000000000000000000e+01 3.000000000000000000e+00 5.300870117000000391e+03 4.879999999999999716e+01
2.016000000000000000e+03 1.000000000000000000e+01 4.000000000000000000e+00 5.289660155999999915e+03 4.867000000000000171e+01
2.016000000000000000e+03 1.000000000000000000e+01 5.000000000000000000e+00 5.316020019999999931e+03 4.975000000000000000e+01
2.016000000000000000e+03 1.000000000000000000e+01 6.000000000000000000e+00 5.306850097999999889e+03 5.043999999999999773e+01
2.016000000000000000e+03 1.000000000000000000e+01 7.000000000000000000e+00 5.292399902000000111e+03 4.975999999999999801e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 5.328669922000000042e+03 4.975999999999999801e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.100000000000000000e+01 5.246790039000000434e+03 5.071999999999999886e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.200000000000000000e+01 5.239020019999999931e+03 5.014000000000000057e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.300000000000000000e+01 5.213330077999999958e+03 5.046999999999999886e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.400000000000000000e+01 5.214160155999999915e+03 5.035000000000000142e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.700000000000000000e+01 5.199819824000000153e+03 4.996999999999999886e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.800000000000000000e+01 5.243839844000000085e+03 5.029999999999999716e+01
2.016000000000000000e+03 1.000000000000000000e+01 1.900000000000000000e+01 5.246410155999999915e+03 5.159000000000000341e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.000000000000000000e+01 5.241830077999999958e+03 5.031000000000000227e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.100000000000000000e+01 5.257399902000000111e+03 5.060999999999999943e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.400000000000000000e+01 5.309830077999999958e+03 5.017999999999999972e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.500000000000000000e+01 5.283399902000000111e+03 4.945000000000000284e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.600000000000000000e+01 5.250270019999999931e+03 4.875000000000000000e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.700000000000000000e+01 5.215970215000000280e+03 4.971000000000000085e+01
2.016000000000000000e+03 1.000000000000000000e+01 2.800000000000000000e+01 5.190100097999999889e+03 4.871999999999999886e+01
2.016000000000000000e+03 1.000000000000000000e+01 3.100000000000000000e+01 5.189140136999999413e+03 4.682999999999999829e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.000000000000000000e+00 5.153580077999999958e+03 4.665999999999999659e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.000000000000000000e+00 5.105569824000000153e+03 4.532000000000000028e+01
2.016000000000000000e+03 1.100000000000000000e+01 3.000000000000000000e+00 5.058410155999999915e+03 4.465999999999999659e+01
2.016000000000000000e+03 1.100000000000000000e+01 4.000000000000000000e+00 5.046370117000000391e+03 4.407000000000000028e+01
2.016000000000000000e+03 1.100000000000000000e+01 7.000000000000000000e+00 5.166169922000000042e+03 4.488000000000000256e+01
2.016000000000000000e+03 1.100000000000000000e+01 8.000000000000000000e+00 5.193490234000000783e+03 4.496000000000000085e+01
2.016000000000000000e+03 1.100000000000000000e+01 9.000000000000000000e+00 5.251069824000000153e+03 4.520000000000000284e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.000000000000000000e+01 5.208799804999999651e+03 4.461999999999999744e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.100000000000000000e+01 5.237109863000000587e+03 4.339000000000000057e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.400000000000000000e+01 5.218399902000000111e+03 4.328999999999999915e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.500000000000000000e+01 5.275620117000000391e+03 4.585999999999999943e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.600000000000000000e+01 5.294580077999999958e+03 4.556000000000000227e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.700000000000000000e+01 5.333970215000000280e+03 4.536999999999999744e+01
2.016000000000000000e+03 1.100000000000000000e+01 1.800000000000000000e+01 5.321509765999999217e+03 4.568999999999999773e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.100000000000000000e+01 5.368859863000000587e+03 4.747999999999999687e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.200000000000000000e+01 5.386350097999999889e+03 4.807000000000000028e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.300000000000000000e+01 5.380680175999999847e+03 4.671999999999999886e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.500000000000000000e+01 5.398919922000000042e+03 4.671999999999999886e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.800000000000000000e+01 5.368810059000000365e+03 4.565999999999999659e+01
2.016000000000000000e+03 1.100000000000000000e+01 2.900000000000000000e+01 5.379919922000000042e+03 4.528999999999999915e+01
2.016000000000000000e+03 1.100000000000000000e+01 3.000000000000000000e+01 5.323680175999999847e+03 4.940999999999999659e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.000000000000000000e+00 5.251109863000000587e+03 5.107999999999999829e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.000000000000000000e+00 5.255649902000000111e+03 5.170000000000000284e+01
2.016000000000000000e+03 1.200000000000000000e+01 5.000000000000000000e+00 5.308890136999999413e+03 5.171999999999999886e+01
2.016000000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+00 5.333000000000000000e+03 5.095000000000000284e+01
2.016000000000000000e+03 1.200000000000000000e+01 7.000000000000000000e+00 5.393759765999999217e+03 4.985000000000000142e+01
2.016000000000000000e+03 1.200000000000000000e+01 8.000000000000000000e+00 5.417359863000000587e+03 5.084000000000000341e+01
2.016000000000000000e+03 1.200000000000000000e+01 9.000000000000000000e+00 5.444500000000000000e+03 5.150999999999999801e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.200000000000000000e+01 5.412540039000000434e+03 5.274000000000000199e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.300000000000000000e+01 5.463830077999999958e+03 5.299000000000000199e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.400000000000000000e+01 5.436669922000000042e+03 5.100999999999999801e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.500000000000000000e+01 5.456850097999999889e+03 5.089999999999999858e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.600000000000000000e+01 5.437160155999999915e+03 5.192999999999999972e+01
2.016000000000000000e+03 1.200000000000000000e+01 1.900000000000000000e+01 5.457439940999999635e+03 5.213000000000000256e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.000000000000000000e+01 5.483939940999999635e+03 5.221999999999999886e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.100000000000000000e+01 5.471430175999999847e+03 5.143999999999999773e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.200000000000000000e+01 5.447419922000000042e+03 5.197999999999999687e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.300000000000000000e+01 5.462689940999999635e+03 5.200999999999999801e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.700000000000000000e+01 5.487439940999999635e+03 5.282000000000000028e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.800000000000000000e+01 5.438560059000000365e+03 5.400999999999999801e+01
2.016000000000000000e+03 1.200000000000000000e+01 2.900000000000000000e+01 5.432089844000000085e+03 5.379999999999999716e+01
2.016000000000000000e+03 1.200000000000000000e+01 3.000000000000000000e+01 5.383120117000000391e+03 5.375000000000000000e+01
2.017000000000000000e+03 1.000000000000000000e+00 3.000000000000000000e+00 5.429080077999999958e+03 5.235999999999999943e+01
2.017000000000000000e+03 1.000000000000000000e+00 4.000000000000000000e+00 5.477000000000000000e+03 5.325999999999999801e+01
2.017000000000000000e+03 1.000000000000000000e+00 5.000000000000000000e+00 5.487939940999999635e+03 5.377000000000000313e+01
2.017000000000000000e+03 1.000000000000000000e+00 6.000000000000000000e+00 5.521060059000000365e+03 5.397999999999999687e+01
2.017000000000000000e+03 1.000000000000000000e+00 9.000000000000000000e+00 5.531819824000000153e+03 5.195000000000000284e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+01 5.551819824000000153e+03 5.082000000000000028e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.100000000000000000e+01 5.563649902000000111e+03 5.218999999999999773e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.200000000000000000e+01 5.547490234000000783e+03 5.300999999999999801e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.300000000000000000e+01 5.574120117000000391e+03 5.235999999999999943e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.700000000000000000e+01 5.538729980000000069e+03 5.245000000000000284e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.800000000000000000e+01 5.555649902000000111e+03 5.111999999999999744e+01
2.017000000000000000e+03 1.000000000000000000e+00 1.900000000000000000e+01 5.540080077999999958e+03 5.139000000000000057e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+01 5.555330077999999958e+03 5.232999999999999829e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.300000000000000000e+01 5.552939940999999635e+03 5.277000000000000313e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.400000000000000000e+01 5.600959960999999566e+03 5.238000000000000256e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.500000000000000000e+01 5.656339844000000085e+03 5.214000000000000057e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.600000000000000000e+01 5.655180175999999847e+03 5.324000000000000199e+01
2.017000000000000000e+03 1.000000000000000000e+00 2.700000000000000000e+01 5.660779784999999720e+03 5.317999999999999972e+01
2.017000000000000000e+03 1.000000000000000000e+00 3.000000000000000000e+01 5.613709960999999566e+03 5.263000000000000256e+01
2.017000000000000000e+03 1.000000000000000000e+00 3.100000000000000000e+01 5.614790039000000434e+03 5.275000000000000000e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.000000000000000000e+00 5.642649902000000111e+03 5.389999999999999858e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.000000000000000000e+00 5.636200195000000349e+03 5.354999999999999716e+01
2.017000000000000000e+03 2.000000000000000000e+00 3.000000000000000000e+00 5.666770019999999931e+03 5.381000000000000227e+01
2.017000000000000000e+03 2.000000000000000000e+00 6.000000000000000000e+00 5.663549804999999651e+03 5.300999999999999801e+01
2.017000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+00 5.674220215000000280e+03 5.218999999999999773e+01
2.017000000000000000e+03 2.000000000000000000e+00 8.000000000000000000e+00 5.682450195000000349e+03 5.236999999999999744e+01
2.017000000000000000e+03 2.000000000000000000e+00 9.000000000000000000e+00 5.715180175999999847e+03 5.299000000000000199e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.000000000000000000e+01 5.734129882999999609e+03 5.384000000000000341e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.300000000000000000e+01 5.763959960999999566e+03 5.296000000000000085e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.400000000000000000e+01 5.782569824000000153e+03 5.321000000000000085e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.500000000000000000e+01 5.819439940999999635e+03 5.310999999999999943e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.600000000000000000e+01 5.814899902000000111e+03 5.340999999999999659e+01
2.017000000000000000e+03 2.000000000000000000e+00 1.700000000000000000e+01 5.838580077999999958e+03 5.340999999999999659e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.100000000000000000e+01 5.865950195000000349e+03 5.402000000000000313e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.200000000000000000e+01 5.860629882999999609e+03 5.360999999999999943e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.300000000000000000e+01 5.835509765999999217e+03 5.447999999999999687e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.400000000000000000e+01 5.845310059000000365e+03 5.399000000000000199e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.700000000000000000e+01 5.861899902000000111e+03 5.403999999999999915e+01
2.017000000000000000e+03 2.000000000000000000e+00 2.800000000000000000e+01 5.825439940999999635e+03 5.400000000000000000e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.000000000000000000e+00 5.904029784999999720e+03 5.382000000000000028e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+00 5.861220215000000280e+03 5.263000000000000256e+01
2.017000000000000000e+03 3.000000000000000000e+00 3.000000000000000000e+00 5.870750000000000000e+03 5.332999999999999829e+01
2.017000000000000000e+03 3.000000000000000000e+00 6.000000000000000000e+00 5.849180175999999847e+03 5.318999999999999773e+01
2.017000000000000000e+03 3.000000000000000000e+00 7.000000000000000000e+00 5.833930175999999847e+03 5.267999999999999972e+01
2.017000000000000000e+03 3.000000000000000000e+00 8.000000000000000000e+00 5.837549804999999651e+03 4.982999999999999829e+01
2.017000000000000000e+03 3.000000000000000000e+00 9.000000000000000000e+00 5.838810059000000365e+03 4.875000000000000000e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.000000000000000000e+01 5.861729980000000069e+03 4.804999999999999716e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.300000000000000000e+01 5.875779784999999720e+03 4.795000000000000284e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.400000000000000000e+01 5.856819824000000153e+03 4.724000000000000199e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.500000000000000000e+01 5.900049804999999651e+03 4.834000000000000341e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.600000000000000000e+01 5.900759765999999217e+03 4.829999999999999716e+01
2.017000000000000000e+03 3.000000000000000000e+00 1.700000000000000000e+01 5.901000000000000000e+03 4.834000000000000341e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+01 5.901529784999999720e+03 4.778999999999999915e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.100000000000000000e+01 5.793830077999999958e+03 4.702000000000000313e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.200000000000000000e+01 5.821640136999999413e+03 4.728999999999999915e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.300000000000000000e+01 5.817689940999999635e+03 4.700000000000000000e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.400000000000000000e+01 5.828740234000000783e+03 4.729999999999999716e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.700000000000000000e+01 5.840370117000000391e+03 4.702000000000000313e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.800000000000000000e+01 5.875140136999999413e+03 4.835999999999999943e+01
2.017000000000000000e+03 3.000000000000000000e+00 2.900000000000000000e+01 5.897549804999999651e+03 4.946999999999999886e+01
2.017000000000000000e+03 3.000000000000000000e+00 3.000000000000000000e+01 5.914339844000000085e+03 5.029999999999999716e+01
2.017000000000000000e+03 3.000000000000000000e+00 3.100000000000000000e+01 5.911740234000000783e+03 5.053999999999999915e+01
2.017000000000000000e+03 4.000000000000000000e+00 3.000000000000000000e+00 5.894680175999999847e+03 5.025000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 4.000000000000000000e+00 5.898609863000000587e+03 5.099000000000000199e+01
2.017000000000000000e+03 4.000000000000000000e+00 5.000000000000000000e+00 5.864479980000000069e+03 5.114000000000000057e+01
2.017000000000000000e+03 4.000000000000000000e+00 6.000000000000000000e+00 5.878950195000000349e+03 5.168999999999999773e+01
2.017000000000000000e+03 4.000000000000000000e+00 7.000000000000000000e+00 5.877810059000000365e+03 5.225000000000000000e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.000000000000000000e+01 5.880930175999999847e+03 5.306000000000000227e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+01 5.866770019999999931e+03 5.338000000000000256e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.200000000000000000e+01 5.836160155999999915e+03 5.311999999999999744e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.300000000000000000e+01 5.805149902000000111e+03 5.318999999999999773e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.700000000000000000e+01 5.856790039000000434e+03 5.261999999999999744e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+01 5.849470215000000280e+03 5.246000000000000085e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.900000000000000000e+01 5.863029784999999720e+03 5.049000000000000199e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.000000000000000000e+01 5.916779784999999720e+03 5.025999999999999801e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.100000000000000000e+01 5.910520019999999931e+03 4.964000000000000057e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.400000000000000000e+01 5.983819824000000153e+03 4.889999999999999858e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.500000000000000000e+01 6.025490234000000783e+03 4.921999999999999886e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.600000000000000000e+01 6.025229980000000069e+03 4.921999999999999886e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.700000000000000000e+01 6.048939940999999635e+03 4.896000000000000085e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.800000000000000000e+01 6.047609863000000587e+03 4.931000000000000227e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.000000000000000000e+00 6.091600097999999889e+03 4.882999999999999829e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.000000000000000000e+00 6.095370117000000391e+03 4.764999999999999858e+01
2.017000000000000000e+03 5.000000000000000000e+00 3.000000000000000000e+00 6.072549804999999651e+03 4.778999999999999915e+01
2.017000000000000000e+03 5.000000000000000000e+00 4.000000000000000000e+00 6.075339844000000085e+03 4.554999999999999716e+01
2.017000000000000000e+03 5.000000000000000000e+00 5.000000000000000000e+00 6.100759765999999217e+03 4.622999999999999687e+01
2.017000000000000000e+03 5.000000000000000000e+00 8.000000000000000000e+00 6.102660155999999915e+03 4.646000000000000085e+01
2.017000000000000000e+03 5.000000000000000000e+00 9.000000000000000000e+00 6.120589844000000085e+03 4.584000000000000341e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.000000000000000000e+01 6.129140136999999413e+03 4.728000000000000114e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.100000000000000000e+01 6.115959960999999566e+03 4.781000000000000227e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.200000000000000000e+01 6.121229980000000069e+03 4.782999999999999829e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.500000000000000000e+01 6.149669922000000042e+03 4.885999999999999943e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.600000000000000000e+01 6.169870117000000391e+03 4.864000000000000057e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.700000000000000000e+01 6.011240234000000783e+03 4.903999999999999915e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.800000000000000000e+01 6.055129882999999609e+03 4.935999999999999943e+01
2.017000000000000000e+03 5.000000000000000000e+00 1.900000000000000000e+01 6.083700195000000349e+03 5.032000000000000028e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.200000000000000000e+01 6.133620117000000391e+03 5.081000000000000227e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.300000000000000000e+01 6.138709960999999566e+03 5.111999999999999744e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.400000000000000000e+01 6.163020019999999931e+03 5.099000000000000199e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.500000000000000000e+01 6.205259765999999217e+03 4.857000000000000028e+01
2.017000000000000000e+03 5.000000000000000000e+00 2.600000000000000000e+01 6.210189940999999635e+03 4.957999999999999829e+01
2.017000000000000000e+03 5.000000000000000000e+00 3.000000000000000000e+01 6.203189940999999635e+03 4.963000000000000256e+01
2.017000000000000000e+03 5.000000000000000000e+00 3.100000000000000000e+01 6.198520019999999931e+03 4.828999999999999915e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.000000000000000000e+00 6.246830077999999958e+03 4.832000000000000028e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.000000000000000000e+00 6.305799804999999651e+03 4.767999999999999972e+01
2.017000000000000000e+03 6.000000000000000000e+00 5.000000000000000000e+00 6.295680175999999847e+03 4.739999999999999858e+01
2.017000000000000000e+03 6.000000000000000000e+00 6.000000000000000000e+00 6.275060059000000365e+03 4.813000000000000256e+01
2.017000000000000000e+03 6.000000000000000000e+00 7.000000000000000000e+00 6.297379882999999609e+03 4.579999999999999716e+01
2.017000000000000000e+03 6.000000000000000000e+00 8.000000000000000000e+00 6.321759765999999217e+03 4.567999999999999972e+01
2.017000000000000000e+03 6.000000000000000000e+00 9.000000000000000000e+00 6.207919922000000042e+03 4.582000000000000028e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.200000000000000000e+01 6.175459960999999566e+03 4.610000000000000142e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.300000000000000000e+01 6.220370117000000391e+03 4.640999999999999659e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.400000000000000000e+01 6.194890136999999413e+03 4.478999999999999915e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.500000000000000000e+01 6.165500000000000000e+03 4.446999999999999886e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.600000000000000000e+01 6.151759765999999217e+03 4.472999999999999687e+01
2.017000000000000000e+03 6.000000000000000000e+00 1.900000000000000000e+01 6.239009765999999217e+03 4.424000000000000199e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.000000000000000000e+01 6.188029784999999720e+03 4.334000000000000341e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.100000000000000000e+01 6.233950195000000349e+03 4.247999999999999687e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.200000000000000000e+01 6.236689940999999635e+03 4.253000000000000114e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.300000000000000000e+01 6.265250000000000000e+03 4.285999999999999943e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.600000000000000000e+01 6.247149902000000111e+03 4.324000000000000199e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.700000000000000000e+01 6.146620117000000391e+03 4.425000000000000000e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.800000000000000000e+01 6.234410155999999915e+03 4.474000000000000199e+01
2.017000000000000000e+03 6.000000000000000000e+00 2.900000000000000000e+01 6.144350097999999889e+03 4.488000000000000256e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.000000000000000000e+01 6.140419922000000042e+03 4.602000000000000313e+01
2.017000000000000000e+03 7.000000000000000000e+00 5.000000000000000000e+00 6.150859863000000587e+03 4.510999999999999943e+01
2.017000000000000000e+03 7.000000000000000000e+00 6.000000000000000000e+00 6.089459960999999566e+03 4.552000000000000313e+01
2.017000000000000000e+03 7.000000000000000000e+00 7.000000000000000000e+00 6.153080077999999958e+03 4.425000000000000000e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.000000000000000000e+01 6.176390136999999413e+03 4.439999999999999858e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.100000000000000000e+01 6.193299804999999651e+03 4.506000000000000227e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.200000000000000000e+01 6.261169922000000042e+03 4.547999999999999687e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.300000000000000000e+01 6.274439940999999635e+03 4.606000000000000227e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.400000000000000000e+01 6.312470215000000280e+03 4.653000000000000114e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.700000000000000000e+01 6.314430175999999847e+03 4.602000000000000313e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.800000000000000000e+01 6.344310059000000365e+03 4.639999999999999858e+01
2.017000000000000000e+03 7.000000000000000000e+00 1.900000000000000000e+01 6.385040039000000434e+03 4.710000000000000142e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.000000000000000000e+01 6.390000000000000000e+03 4.672999999999999687e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.100000000000000000e+01 6.387750000000000000e+03 4.578000000000000114e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.400000000000000000e+01 6.410810059000000365e+03 4.621000000000000085e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.500000000000000000e+01 6.412169922000000042e+03 4.777000000000000313e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.600000000000000000e+01 6.422750000000000000e+03 4.857999999999999829e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.700000000000000000e+01 6.382189940999999635e+03 4.904999999999999716e+01
2.017000000000000000e+03 7.000000000000000000e+00 2.800000000000000000e+01 6.374680175999999847e+03 4.971999999999999886e+01
2.017000000000000000e+03 7.000000000000000000e+00 3.100000000000000000e+01 6.348120117000000391e+03 5.021000000000000085e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.000000000000000000e+00 6.362939940999999635e+03 4.918999999999999773e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.000000000000000000e+00 6.362649902000000111e+03 4.960000000000000142e+01
2.017000000000000000e+03 8.000000000000000000e+00 3.000000000000000000e+00 6.340339844000000085e+03 4.903000000000000114e+01
2.017000000000000000e+03 8.000000000000000000e+00 4.000000000000000000e+00 6.351560059000000365e+03 4.957000000000000028e+01
2.017000000000000000e+03 8.000000000000000000e+00 7.000000000000000000e+00 6.383770019999999931e+03 4.936999999999999744e+01
2.017000000000000000e+03 8.000000000000000000e+00 8.000000000000000000e+00 6.370459960999999566e+03 4.907000000000000028e+01
2.017000000000000000e+03 8.000000000000000000e+00 9.000000000000000000e+00 6.352330077999999958e+03 4.959000000000000341e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.000000000000000000e+01 6.216870117000000391e+03 4.853999999999999915e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.100000000000000000e+01 6.256560059000000365e+03 4.881000000000000227e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.400000000000000000e+01 6.340229980000000069e+03 4.759000000000000341e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.500000000000000000e+01 6.333009765999999217e+03 4.757000000000000028e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.600000000000000000e+01 6.345109863000000587e+03 4.679999999999999716e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.700000000000000000e+01 6.221910155999999915e+03 4.707000000000000028e+01
2.017000000000000000e+03 8.000000000000000000e+00 1.800000000000000000e+01 6.216529784999999720e+03 4.859000000000000341e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.100000000000000000e+01 6.213129882999999609e+03 4.739000000000000057e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.200000000000000000e+01 6.297479980000000069e+03 4.764999999999999858e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.300000000000000000e+01 6.278410155999999915e+03 4.845000000000000284e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.400000000000000000e+01 6.271330077999999958e+03 4.724000000000000199e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.500000000000000000e+01 6.265640136999999413e+03 4.764999999999999858e+01
